epoch,train_loss,val_loss,lr,time_sec
62,0.0022955601785465012,0.0021777000486260726,0.00031662178593400364,12.0
63,0.002299904155804981,0.0017562868190659422,0.00030212462862792713,11.5
64,0.0022789846762543086,0.0019658017596487875,0.0002878232438632463,11.4
65,0.0022652489140738623,0.0017737820015265077,0.0002737317453800965,11.7
66,0.002255103550473373,0.0016913840128671093,0.0002598640397861932,11.6
67,0.00224916587391711,0.0028261534925232727,0.0002462338128326896,11.7
68,0.0022584819083718895,0.0018855322716097528,0.0002328545159079911,11.3
69,0.002241228413828588,0.0016726782538502118,0.00021973935276286077,10.7
70,0.0022281513733837703,0.0018149114221159834,0.00020690126647990978,10.8
71,0.002215663098515459,0.0017970987458036027,0.00019435292670033825,11.2
72,0.002220911159053106,0.0018021390214099401,0.00018210671712052954,10.9
73,0.002207563783332415,0.0017956046925643352,0.00017017472327083603,10.9
74,0.0021969057194731354,0.0016939296808480074,0.00015856872058862004,11.0
75,0.002199767134379136,0.0016826540745982625,0.0001473001627973196,10.8
76,0.002189458823723525,0.0016537844709422313,0.0001363801706030051,10.8
77,0.0021801874613806655,0.0016477566248134033,0.00012581952071958556,11.0
78,0.0021823215655160026,0.0017160517563752364,0.00011562863523349338,10.7
79,0.002172585198422894,0.001696461132021134,0.0001058175713183427,10.8
80,0.0021677974213894407,0.0016943622563716913,9.639601130971386e-05,11.0
81,0.0021715056307631993,0.0017104243710160847,8.737325314985652e-05,11.0
82,0.00216496451614219,0.0017033938011908585,7.875820121174362e-05,10.9
83,0.0021628472374226027,0.0016841004016896477,7.055935751153013e-05,11.0
84,0.0021591824347110974,0.0016878508891254155,6.278481331809018e-05,10.7
85,0.002154563379008323,0.0016746131644719173,5.5442241167910324e-05,10.8
86,0.0021457730598941254,0.0016665982172774172,4.853888729322336e-05,10.9
87,0.0021421627985168394,0.0016792166917928791,4.2081564470851557e-05,11.2
